Microgeraá∆o Setg†s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;OFR1797416;Neg¢cios Lusitaniag†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Lusitaniag†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Lusitaniag†s 2013/01;CB02270883;Neg¢cios Lusitaniag†s 2013/01;ET04305671;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Lusitaniag†s 2013/01;;;;;;;;;;;;;
55;OFR6415340;Neg¢cios Setg†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Setg†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Setg†s 2013/01;CB05560189;Neg¢cios Setg†s 2013/01;ET02005159;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Setg†s 2013/01;;;;;;;;;;;;;
56;OFR9970370;Neg¢cios Paxg†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Paxg†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Paxg†s 2013/01;CB00892344;Neg¢cios Paxg†s 2013/01;ET02877211;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Paxg†s 2013/01;;;;;;;;;;;;;
57;OFR9446982;Neg¢cios Durienseg†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Durienseg†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Durienseg†s 2013/01;CB08334167;Neg¢cios Durienseg†s 2013/01;ET00401976;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Durienseg†s 2013/01;;;;;;;;;;;;;
58;OFR4605197;Neg¢cios Dianag†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Dianag†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Dianag†s 2013/01;CB08068444;Neg¢cios Dianag†s 2013/01;ET00543680;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Dianag†s 2013/01;;;;;;;;;;;;;
59;OFR0875443;Neg¢cios Tagusg†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Tagusg†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Tagusg†s 2013/01;CB07810780;Neg¢cios Tagusg†s 2013/01;ET07163372;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Tagusg†s 2013/01;;;;;;;;;;;;;
60;OFR4430473;Neg¢cios Sonorg†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Sonorg†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Sonorg†s 2013/01;CB07985503;Neg¢cios Sonorg†s 2013/01;ET03608342;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Sonorg†s 2013/01;;;;;;;;;;;;;
61;OFR8857555;Neg¢cios Medig†s 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Medig†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios Medig†s 2013/01;CB06905708;Neg¢cios Medig†s 2013/01;ET07337313;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios Medig†s 2013/01;;;;;;;;;;;;;
62;OFR3300757;Microgeraá∆o;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;N/A;;;;;;;;;;;;;
63;OFR3699342;Microgeraá∆o Total Lisboag†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Lisboag†s;-;-;Microgeraá∆o Lisboag†s;CB04555276;Microgeraá∆o Lisboag†s;ET09887429;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Lisboag†s 2013/01;;;;;;;;;;;;;
64;OFR3002014;Microgeraá∆o Total edp g†s ;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;edp g†s;-;-;Microgeraá∆o edp g†s;CB00967226;Microgeraá∆o edp g†s;ET06938728;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa edp g†s 2013/01;;;;;;;;;;;;;
65;OFR1839278;Microgeraá∆o Total Beirag†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Beirag†s;-;-;Microgeraá∆o Beirag†s;CB01017147;Microgeraá∆o Beirag†s;ET09413963;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Beirag†s 2013/01;;;;;;;;;;;;;
66;OFR7429096;Microgeraá∆o Total Lusitaniag†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Lusitaniag†s;-;-;Microgeraá∆o Lusitaniag†s;CB03857164;Microgeraá∆o Lusitaniag†s;ET01872297;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Lusitaniag†s 2013/01;;;;;;;;;;;;;
67;OFR4347532;Microgeraá∆o Total Setg†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Setg†s;-;-;Microgeraá∆o Setg†s;CB09364042;Microgeraá∆o Setg†s;ET06557044;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Setg†s 2013/01;;;;;;;;;;;;;
68;OFR7902563;Microgeraá∆o Total Paxg†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Paxg†s;-;-;Microgeraá∆o Paxg†s;CB04729216;Microgeraá∆o Paxg†s;ET08541911;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Paxg†s 2013/01;;;;;;;;;;;;;
69;OFR9538765;Microgeraá∆o Total Durienseg†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Durienseg†s;-;-;Microgeraá∆o Durienseg†s;CB02744349;Microgeraá∆o Durienseg†s;ET05078663;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Durienseg†s 2013/01;;;;;;;;;;;;;
70;OFR6507123;Microgeraá∆o Total Dianag†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Dianag†s;-;-;Microgeraá∆o Dianag†s;CB08458970;Microgeraá∆o Dianag†s;ET02096942;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Dianag†s 2013/01;;;;;;;;;;;;;
71;OFR1889199;Microgeraá∆o Total Tagusg†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Tagusg†s;-;-;Microgeraá∆o Tagusg†s;CB00410818;Microgeraá∆o Tagusg†s;ET01523633;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Tagusg†s 2013/01;;;;;;;;;;;;;
72;OFR8890575;Microgeraá∆o Total Sonorg†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Sonorg†s;-;-;Microgeraá∆o Sonorg†s;CB00792502;Microgeraá∆o Sonorg†s;ET00443838;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Sonorg†s 2013/01;;;;;;;;;;;;;
73;OFR2478626;Microgeraá∆o Total Medig†s;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Microgeraá∆o;CB04430473;Microgeraá∆o;ET04953861;Distribuidor;Medig†s;-;-;Microgeraá∆o Medig†s;CB04903940;Microgeraá∆o Medig†s;ET09446982;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Microgeraá∆o;Casa Medig†s 2013/01;;;;;;;;;;;;;
74;OFR6730984;Casa edp g†s Base 2013/01;Contrat†vel;01-02-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;-;-;-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;edp g†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa edp g†s Base 2013/01;CB05908854;Casa edp g†s Base 2013/01;ET04131730;-;-;-;-;-;-;-;-;-;-;-;-;-;-;x;Facultativo;-;-;-;-;-;-;N/A;Casa edp g†s Base 2013/01;;;;;;;;;;;;;
75;OFR2968994;Neg¢cios edp g†s Base 2013/01;Contrat†vel;01-02-2013;31-12-9999;Pequenos Neg¢cios;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Segmentaá∆o de cliente;"Peq. Neg¢cios;";-;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;edp g†s;Tipo Local Consumo;"Restauraá∆o;ComÇrcio;Serviáos;Hotelaria;Outros;Esp Comuns;Sv P£blico;Ind£strias;Lazer;Avenáas;PCVE;";Neg¢cios edp g†s Base 2013/01;CB09671627;Neg¢cios edp g†s Base 2013/01;ET07893720;-;-;-;-;-;-;-;-;-;-;-;-;-;-;x;Facultativo;-;-;-;-;-;-;N/A;Neg¢cios edp g†s Base 2013/01;;;;;;;;;;;;;
76;OFR2686369;Casa 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;-;-;-;-;-;E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa 2013/01 Social;CB04986881;Casa 2013/01 Social;ET05510268;-;-;-;-;-;-;-;-;;;;;;;;;;;x;Obrigat¢rio;x;Facultativo;x;Facultativo;;;;;;;Casa 2013/01 Social;N/A;;;;;;;;;;;;;
77;OFR0012233;Casa Base 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;-;-;-;-;-;E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Base 2013/01 Social;CB07329254;Casa Base 2013/01 Social;ET07669859;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;x;Facultativo;-;-;-;-;-;-;Casa Base 2013/01 Social;N/A;;;;;;;;;;;;;
78;OFR7113451;Casa Total Lisboag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Lisboag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Lisboag†s 2013/01 Social;CB02129962;Casa Total Lisboag†s 2013/01 Social;ET00559798;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Lisboag†s 2013/01 Social;;;;;;;;;;;;;
79;OFR2653349;Casa Total edp g†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;edp g†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total edp g†s 2013/01 Social;CB08574930;Casa Total edp g†s 2013/01 Social;ET00145095;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa edp g†s 2013/01 Social;;;;;;;;;;;;;
80;OFR4463493;Casa Total Beirag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Beirag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Beirag†s 2013/01 Social;CB09654726;Casa Total Beirag†s 2013/01 Social;ET05161604;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Beirag†s 2013/01 Social;;;;;;;;;;;;;
81;OFR9098318;Casa Total Lusitaniag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Lusitaniag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Lusitaniag†s 2013/01 Social;CB07146471;Casa Total Lusitaniag†s 2013/01 Social;ET05543288;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Lusitaniag†s 2013/01 Social;;;;;;;;;;;;;
