Microgeraá∆o Setg†s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;OFR0559798;Casa Total Setg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Setg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Setg†s 2013/01 Social;CB05718012;Casa Total Setg†s 2013/01 Social;ET09621706;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Setg†s 2013/01 Social;;;;;;;;;;;;;
83;OFR8541911;Casa Total Paxg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Paxg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Paxg†s 2013/01 Social;CB07113451;Casa Total Paxg†s 2013/01 Social;ET03209757;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Paxg†s 2013/01 Social;;;;;;;;;;;;;
84;OFR6241399;Casa Total Durienseg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Durienseg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Durienseg†s 2013/01 Social;CB04463493;Casa Total Durienseg†s 2013/01 Social;ET09098318;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Durienseg†s 2013/01 Social;;;;;;;;;;;;;
85;OFR5543288;Casa Total Dianag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Dianag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Dianag†s 2013/01 Social;CB06623083;Casa Total Dianag†s 2013/01 Social;ET02129962;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Dianag†s 2013/01 Social;;;;;;;;;;;;;
86;OFR7146471;Casa Total Tagusg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Tagusg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Tagusg†s 2013/01 Social;CB09621706;Casa Total Tagusg†s 2013/01 Social;ET08018523;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Tagusg†s 2013/01 Social;;;;;;;;;;;;;
87;OFR8749654;Casa Total Sonorg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Sonorg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Sonorg†s 2013/01 Social;CB09098318;Casa Total Sonorg†s 2013/01 Social;ET08193247;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Sonorg†s 2013/01 Social;;;;;;;;;;;;;
88;OFR6066676;Casa Total Medig†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;E+G;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;Casa Total 2013/01 Social;CB05543288;Casa Total 2013/01 Social;ET06590064;Distribuidor;Medig†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Total Medig†s 2013/01 Social;CB01781297;Casa Total Medig†s 2013/01 Social;ET04114829;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;Casa 2013/01 Social;Casa Medig†s 2013/01 Social ;;;;;;;;;;;;;
89;OFR9837508;Casa Lisboag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Lisboag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Lisboag†s 2013/01 Social;CB00145095;Casa Lisboag†s 2013/01 Social;ET02520488;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Lisboag†s 2013/01 Social;;;;;;;;;;;;;
90;OFR6980590;Casa edp g†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;edp g†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa edp g†s 2013/01 Social;CB08790733;Casa edp g†s 2013/01 Social;ET05684992;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa edp g†s 2013/01 Social;;;;;;;;;;;;;
91;OFR1789357;Casa Beirag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Beirag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Beirag†s 2013/01 Social;CB05161604;Casa Beirag†s 2013/01 Social;ET00012233;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Beirag†s 2013/01 Social;;;;;;;;;;;;;
92;OFR1440692;Casa Lusitaniag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Lusitaniag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Lusitaniag†s 2013/01 Social;CB00884285;Casa Lusitaniag†s 2013/01 Social;ET08932437;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Lusitaniag†s 2013/01 Social;;;;;;;;;;;;;
93;OFR6457202;Casa Setg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Setg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Setg†s 2013/01 Social;CB01440692;Casa Setg†s 2013/01 Social;ET06623083;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Setg†s 2013/01 Social;;;;;;;;;;;;;
94;OFR8060385;Casa Paxg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Paxg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Paxg†s 2013/01 Social;CB02378784;Casa Paxg†s 2013/01 Social;ET03558421;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Paxg†s 2013/01 Social;;;;;;;;;;;;;
95;OFR7329254;Casa Durienseg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Durienseg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Durienseg†s 2013/01 Social;CB02686369;Casa Durienseg†s 2013/01 Social;ET08409049;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Durienseg†s 2013/01 Social;;;;;;;;;;;;;
96;OFR0568640;Casa Dianag†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Dianag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Dianag†s 2013/01 Social;CB03209757;Casa Dianag†s 2013/01 Social;ET08965456;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Dianag†s 2013/01 Social;;;;;;;;;;;;;
97;OFR8409049;Casa Tagusg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Tagusg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Tagusg†s 2013/01 Social;CB03425559;Casa Tagusg†s 2013/01 Social;ET02511646;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Tagusg†s 2013/01 Social;;;;;;;;;;;;;
98;OFR3425559;Casa Sonorg†s 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Sonorg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Sonorg†s 2013/01 Social;CB03558421;Casa Sonorg†s 2013/01 Social;ET03600283;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Sonorg†s 2013/01 Social;;;;;;;;;;;;;
99;OFR7885661;Casa Medig†s 2013/01 Social ;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;Medig†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa Medig†s 2013/01 Social ;CB05684992;Casa Medig†s 2013/01 Social ;ET03392540;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;x;Facultativo;x;Facultativo;-;-;-;-;-;-;N/A;Casa Medig†s 2013/01 Social ;;;;;;;;;;;;;
100;OFR8923595;Casa edp g†s Base 2013/01 Social;Contrat†vel;01-03-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;"Eleg°vel para Tarifa Social;";-;Ènico local de consumo com Tarifa Social    ;-;-;G;-;-;-;-;-;-;-;-;Distribuidor;edp g†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";Casa edp g†s Base 2013/01 Social;CB08790733;Casa edp g†s Base 2013/01 Social;ET05684992;-;-;-;-;-;-;-;-;-;-;-;-;-;-;x;Facultativo;-;-;-;-;-;-;N/A;Casa edp g†s Base 2013/01 Social;;;;;;;;;;;;;
101;OFR0543680;Casa Total Click edp g†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;edp g†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK EDPGµS;CB07752799;CASA TOTAL CLICK EDPGµS;ET07512037;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa edp g†s 2013/01;;;;;;;;;;;;;
102;OFR2844191;Casa Total Click Paxg†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Paxg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK PAXGµS;CB07262431;CASA TOTAL CLICK PAXGµS;ET08384088;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa paxg†s 2013/01;;;;;;;;;;;;;
103;OFR5527170;Casa Total Click Lusitaniag†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Lusitaniag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK LUSITANIAGµS;CB07927523;CASA TOTAL CLICK LUSITANIAGµS;ET09289160;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Lusitaniag†s 2013/01;;;;;;;;;;;;;
104;OFR9812548;Casa Total Click Medig†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Medig†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK MEDIGµS;CB05244545;CASA TOTAL CLICK MEDIGµS;ET02844191;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Medig†s 2013/01;;;;;;;;;;;;;
105;OFR1972139;Casa Total Click Lisboag†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Lisboag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK LISBOAGµS;CB00817463;CASA TOTAL CLICK LISBOAGµS ;ET02495527;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Lisboag†s 2013/01;;;;;;;;;;;;;
106;OFR4829058;Casa Total Click Durienseg†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Durienseg†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK DURIENSEGµS;CB09214279;CASA TOTAL CLICK DURIENSEGµS;ET00925364;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Durienseg†s 2013/01;;;;;;;;;;;;;
107;OFR9496903;Casa Total Click Dianag†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Dianag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK DIANAGµS;CB06706024;CASA TOTAL CLICK DIANAGµS;ET05626229;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Dianag†s 2013/01;;;;;;;;;;;;;
108;OFR8384088;Casa Total Click Beirag†s;Contrat†vel;01-05-2013;31-12-9999;Residenciais;365;Ser∆o debitados, ao cliente, o custo do termo tarif†rio fixo devido para o escal∆o/potància;0;Pontos de entrega no mesmo Local f°sico;-;-;-;-;G+E;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";-;-;CASA TOTAL CLICK;CB02769310;CASA TOTAL CLICK;ET06847728;Distribuidor;Beirag†s;Tipo Local Consumo;"Habitaá∆o;Esp Comuns;";CASA TOTAL CLICK BEIRAGµS;CB02944033;CASA TOTAL CLICK BEIRAGµS ;ET03641362;-;-;-;-;-;-;-;-;-;-;x;Obrigat¢rio;-;-;x;Facultativo;-;-;-;-;-;-;Casa Click;Casa Beirag†s 2013/01;;;;;;;;;;;;;
